title,author,tag,rating,rating_count,publisher,publish_date,price,summary,detail_url,cover_url,isbn,pages
迦南大厦,[瑞典] 帕尔·拉格奎斯特 / 庄蝶庵,小说,9.4,118,安徽文艺出版社,2025-11,248,"国内首度系统性出版，一举填补拉格奎斯特中文出版空白。
7部长篇+1部短篇合集，共26篇作品完整收录，涵盖诺奖作品及成熟期佳作，是这位瑞典文学巨擘不可多得的中...",https://book.douban.com/subject/37352048/,https://img1.doubanio.com/view/subject/s/public/s35312418.jpg,,
女朋友们,李萌,小说,7.9,270,广西师范大学出版社,2025-11,46,"野生小说家和她的普通女人故事集：
小镇做题家、过气女艺人、北漂女青年……
野草一样坚韧，烈火一样灼烧，
满怀杀不死的欲望，救出了最普通的自己
———————...",https://book.douban.com/subject/37832464/,https://img9.doubanio.com/view/subject/s/public/s35300884.jpg,,
温克海姆男爵返乡,[匈牙利] 克拉斯诺霍尔卡伊·拉斯洛 / 余泽民,小说,8.3,256,译林出版社,2025-11,78.00元,"2025诺贝尔文学奖得主克拉斯诺霍尔卡伊·拉斯洛重要代表作
《撒旦探戈》续篇
2019美国国家图书奖翻译文学奖获奖作
.
【编辑推荐】
🎩2025年诺贝尔文...",https://book.douban.com/subject/37521363/,https://img2.doubanio.com/view/subject/s/public/s35276491.jpg,,
二十一日酉时,钱幸,小说,7.8,105,江苏凤凰文艺出版社,2025-11,58.00元,"东亚式恐怖亲情、女性生存困境、原生家庭
献祭的女性、牺牲的自我、家庭的压榨
女性悬疑、中国传统文化、多重悬疑
青年作家奖获奖作品、《收获》头条、上海国际电影...",https://book.douban.com/subject/37384246/,https://img1.doubanio.com/view/subject/s/public/s35300889.jpg,,
冰,［英］安娜·卡万 / 敬雁飞,小说,7.8,160,北京联合出版公司,2025-11,52.00元,"🧊“我看见死去的月亮在冰山之巅跳舞……”
❄️星球冻结，冰墙迫近
在冰之末日上演一场《城堡》式的追寻
英国传奇女作家、“卡夫卡的妹妹”
安娜·卡万 代表作
...",https://book.douban.com/subject/37820389/,https://img1.doubanio.com/view/subject/s/public/s35294560.jpg,,
似爱而非,[美] 麦莉·梅洛 / 李思璟,小说,8.0,291,广西师范大学出版社,2025-11-1,48,"◎作品亮点

《某种女人》原著作品，屡获大奖的短篇小说集 | 以14个故事描绘人们在欲望与意外中“似爱而非”的情感困境 | 融沉静与伤痛为一体的文学佳作
🐴...",https://book.douban.com/subject/37651106/,https://img9.doubanio.com/view/subject/s/public/s35277375.jpg,,
这不可能发生,[美] 辛克莱·刘易斯 / 仲树,小说,8.1,239,湖南文艺出版社,2025-11,59元,《这不可能发生》是诺贝尔文学奖得主辛克莱·刘易斯（Sinclair Lewis）于1935年出版的小说，也是他的重要代表作。本书将背景设定为20世纪30年代...,https://book.douban.com/subject/37808380/,https://img9.doubanio.com/view/subject/s/public/s35317436.jpg,,
献给您最后的沉默,[秘鲁] 马里奥·巴尔加斯·略萨 / 侯健,小说,7.9,233,人民文学出版社,2025-11,79.00元,"“人类不是微粒，生而为人，不是为了独自在人生中航行的。”
————
◆巴尔加斯·略萨的最后一本书。
◆充满激情与勇气、幽默与自嘲的元小说，坚定贯彻对文学的信...",https://book.douban.com/subject/37808420/,https://img1.doubanio.com/view/subject/s/public/s35320519.jpg,,
看我们跳舞,[法] 蕾拉·斯利玛尼 / 袁筱一,小说,8.5,272,浙江文艺出版社,2025-11,68.00元,"💃🏻龚古尔文学奖得主全新小说，三代女性真实生命故事
💃🏻当代法国天才女作家蕾拉·斯利玛尼最长篇力作；
没有英雄的“家族史诗”
💃🏻所有的家都是陷阱
在时代、...",https://book.douban.com/subject/37441832/,https://img9.doubanio.com/view/subject/s/public/s35292996.jpg,,
占有,蒋方舟,小说,7.5,807,文汇出版社,2025-11,59.00元,"“我可能活错了。”
蒋方舟最新长篇小说，一部虚构的自传。
·
我开始写这部小说是因为我想不清楚人生莫名的失败感。小说写完的时候，我发现我终于走向了我自己，走...",https://book.douban.com/subject/37433937/,https://img9.doubanio.com/view/subject/s/public/s35301954.jpg,,
盛夏之死,[日] 三岛由纪夫 / 刘子倩,小说,8.4,135,文汇出版社,2025-11,39,"从细微的日常切口呈现高中男孩青春的悸动，初生的自我意识，与集体之间若即若离的关系；
错综复杂的情感纠葛，在多重关系的折射下显露人性的幽微与暧昧，映照出炽烈的...",https://book.douban.com/subject/37492014/,https://img1.doubanio.com/view/subject/s/public/s35281210.jpg,,
海上无航标,[英] 薇塔·萨克维尔-韦斯特 / 岱鄂,小说,8.4,490,北京联合出版公司,2025-11,45.00元,"🚢“大海茫茫，不见墓碑。”
🖊️一段没有终点的远航，一场埋藏于沉默的爱恋
《激情耗尽》作者、伍尔夫灵魂伴侣
薇塔·萨克维尔-韦斯特 绝笔之作
🌙关于爱与生命...",https://book.douban.com/subject/37511282/,https://img9.doubanio.com/view/subject/s/public/s35281936.jpg,,
米德尔马契,[英] 乔治·艾略特 / 陈锦慧,小说,9.2,511,文汇出版社,2025-11,118,"“你我的时代之所以不如想象中那么糟糕，多半要感谢那些诚恳敦厚的小人物。”
·
米德尔马契是作者虚构的一座英国乡村小镇，宁静和谐的表面下，暗藏人心的波澜。小说...",https://book.douban.com/subject/37491358/,https://img1.doubanio.com/view/subject/s/public/s35260928.jpg,,
梦托邦,[日] 结城真一郎 / 赵滢,小说,6.8,207,新星出版社,2025-11,56.00元,"◎日本推理新势力结城真一郎，设定系科幻推理力作！日本销量破十万！
◎绝密实验构筑“共享梦境”，竟是完美犯罪舞台！隐藏在梦境的杀人魔，恶意的连锁反应。随心所欲...",https://book.douban.com/subject/37321256/,https://img9.doubanio.com/view/subject/s/public/s35319516.jpg,,
黄色墙纸,[美] 夏洛特·珀金斯·吉尔曼 / 任爱红,小说,8.4,1107,太白文艺出版社,2025-11,49.80元,本书是美国女性主义先驱夏洛特・珀金斯・吉尔曼的短篇小说选集，收录了她创作生涯中11篇聚焦女性生存境遇的作品。选篇多诞生于第一次女性主义浪潮之中，显现了吉尔曼...,https://book.douban.com/subject/37663131/,https://img9.doubanio.com/view/subject/s/public/s35277804.jpg,,
上瘾谜题,[日] 白井智之 / 姚奕崴,小说,6.7,850,江苏凤凰文艺出版社,2025-11,59.00,"卖点分析：
★日本推理鬼才白井智之短篇推理神作
硬核诡计、离奇设定、暗黑氛围……每一帧画面都是陷阱，每一句呓语都是谜题！
★白井智之惊悚美食主题力作
5个以...",https://book.douban.com/subject/37367692/,https://img1.doubanio.com/view/subject/s/public/s35286359.jpg,,
世界尽头最后的谋杀案,[英] 斯图尔特·特顿 / 郑雁,小说,6.9,618,新星出版社,2025-11,62.00元,◎Goodreads 2024读者最期待作品 | CrimeReads 2024年度最佳悬疑犯罪小说|GQ杂志2024年度最受期待图书 | BBC新闻202...,https://book.douban.com/subject/37286502/,https://img3.doubanio.com/view/subject/s/public/s35268853.jpg,,
忌物堂诡谈,[日] 三津田信三 / 李雨萍,小说,6.2,530,江苏凤凰文艺出版社,2025-11,45.00元,"什么是忌物……？
——只要放在身边就会被诅咒的东西。
传说，在糸藻泽地区，若举行葬礼，在死者头七结束前，傍晚千万不能独自外出，一旦打破了这条禁忌，将会被死者...",https://book.douban.com/subject/37502926/,https://img1.doubanio.com/view/subject/s/public/s35296140.jpg,,
被杀死的真理子,[日] 今村昌弘 / 吕灵芝,小说,6.3,656,北京联合出版公司,2025-11,56,"奥神祭前夜，冰冷的初雪降落之时，波多野真理子年轻的生命就此消逝了，为小镇蒙上不散的阴云。
凶手无踪，凶器成谜，唯一的线索是她电脑中那份诡异的《奥乡町七大不可...",https://book.douban.com/subject/37360862/,https://img9.doubanio.com/view/subject/s/public/s35268736.jpg,,
菜肉馄饨,金莹,小说,7.7,1159,江苏凤凰文艺出版社,2025-10-31,55.00元,"海派电影《菜肉馄饨》原著中篇小说集，每篇都以食物为题，引出一段发生在上海的，普通人的情感故事。
弄堂里飘散的馄饨香味，早餐店里热气腾腾的小笼，咖啡馆里精致温...",https://book.douban.com/subject/37742796/,https://img9.doubanio.com/view/subject/s/public/s35285116.jpg,,
沿着流过的河水,[葡] 安东尼奥·洛博·安图内斯 / 吕婷婷 译、王渊 校,小说,8.0,112,中信出版社,2025-10-30,55,“他无枝可栖的惊惧之鸟扑棱着翼梢，从前果园门口的栗子壳如今在他身体里沉默地生长，医生称之为癌症，当医生说出“癌症”二字，教堂的丧钟随之响起，送葬队伍护送着开...,https://book.douban.com/subject/37472675/,https://img1.doubanio.com/view/subject/s/public/s35259200.jpg,,
変な地図,雨穴,小说,7.8,1102,双葉社,2025-10-29,"1,760円","『変な家』『変な絵』に続く、雨穴「変なシリーズ」最新作！！この古地図、何かがおかしい？
10年前……青年、栗原は就職活動がうまくいかず悶々とした日々を過ごし...",https://book.douban.com/subject/37513508/,https://img1.doubanio.com/view/subject/s/public/s35259188.jpg,,
美丽的夏天,[意] 切萨雷·帕维塞 / 陈英,小说,8.2,128,上海译文出版社,2025-10-20,75.00,"* 埋藏了75年的文学经典，中文世界首译！
* 献给迷惘青春的夏日终章，“天才女友”的跨时空共鸣曲
《美丽的夏天》是意大利作家切萨雷•帕韦塞的代表作，194...",https://book.douban.com/subject/37534837/,https://img2.doubanio.com/view/subject/s/public/s35266531.jpg,,
马里·阿尔梅达的七个月亮,[斯里兰卡] 谢汉·卡鲁纳蒂拉卡 / 任超,小说,7.8,92,北京联合出版公司,2025-10-15,79.8,"他们希望你忘记，因为当你忘记之后，什么都不会改变。
2022年布克奖获奖作品，评委全票通过！
一部震撼人心的国家史诗，一出堪称瑰丽的政治惊悚剧。
斯里兰卡的...",https://book.douban.com/subject/37411115/,https://img1.doubanio.com/view/subject/s/public/s35251260.jpg,,
白象,班宇,小说,7.6,2027,江苏凤凰文艺出版社、春风文艺出版社,2025-10-15,48.00,《白象》是继《冬泳》《逍遥游》《缓步》之后，青年作家班宇的第四部中短篇小说集，再度续写那些裹挟在时代洪流之中的命运。当原本的生活失序、坍塌，我们又该向何处去...,https://book.douban.com/subject/37445894/,https://img3.doubanio.com/view/subject/s/public/s35277337.jpg,,
鹅之书,[美] 李翊云 / 张芸,小说,8.3,3266,上海译文出版社,2025-10-14,72.00元,"❈ 鹅如果有梦想，也知道决不能让世人看见。
❈ 一则往复于讲述者和捉刀人、女孩和女孩、隐没和曝露的暧昧寓言
获得2023年美国笔会福克纳小说奖
------...",https://book.douban.com/subject/37374594/,https://img9.doubanio.com/view/subject/s/public/s35255325.jpg,,
等下雪,赵松,小说,8.2,194,广西师范大学出版社,2025-10-12,52.00元,《等下雪》收录了赵松新近创作的七篇中短篇小说：《等下雪》《猫不会掉头》《葬礼》《谁能杀死变色龙》《酒友》《恐龙会跳舞》《高山流水》，其中《等下雪》获得“20...,https://book.douban.com/subject/37523796/,https://img3.doubanio.com/view/subject/s/public/s35267583.jpg,,
驼背,[日] 市川沙央 / 侯晓,小说,7.4,1860,台海出版社,2025-10-10,52.00,从14岁开始，井泽释华便因肌肉疾病脊椎严重弯曲，必须依靠人工呼吸器才能维持生存，这样的生活持续了30年。她依靠父母留下的大笔遗产住在名为“壁炉”的团体之家，...,https://book.douban.com/subject/37276442/,https://img9.doubanio.com/view/subject/s/public/s35209826.jpg,,
叙旧,魏思孝,小说,8.5,101,人民文学出版社,2025-10,65.00元,"宝珀理想国文学奖首奖得主魏思孝全新力作
游走于现实与虚构之间的坦诚讲述
那些念念不忘的亲人、朋友、曾经的我
还有没能说出口的告别，都成了书里未干的墨
用文字...",https://book.douban.com/subject/37417441/,https://img1.doubanio.com/view/subject/s/public/s35251810.jpg,,
山海见诡,玄鵺,小说,7.2,336,文汇出版社,2025-10,49.90,"📖编辑推荐
◎「中式奇诡之神」爆火出圈作！中国乡土味儿超浓的克苏鲁恐怖
◎ 小时候听烂了的民间传说， 看懂了才发现这么邪门！
◎ 食人太岁、晚清饥荒、深海孤...",https://book.douban.com/subject/37457874/,https://img9.doubanio.com/view/subject/s/public/s35270494.jpg,,
嫌疑人来喝下午茶,[印尼] 杰西·苏坦托 / 施霁涵,小说,7.1,514,接力出版社,2025-10,69.8,"★舒适推理畅销新贵，荣获多项推理界殊荣
★版权输出16个国家和地区，影视改编已授权华纳兄弟
★风靡全球文坛，备受媒体与读者盛赞
★欢迎来到“薇拉·王的闻世茶...",https://book.douban.com/subject/37478846/,https://img2.doubanio.com/view/subject/s/public/s35277151.jpg,,
织风暴,郭玉洁,小说,7.7,235,新星出版社,2025-10,49,"郭玉洁首部小说集！戴锦华×顾湘×吴琦诚挚推荐。
织风暴，恰切的命名，串联五个当代女性生命的故事。从容的行走，无言的坚持，隐忍的痛与张扬。于我，这是一幕幕终获...",https://book.douban.com/subject/37645508/,https://img3.doubanio.com/view/subject/s/public/s35267102.jpg,,
狂乱,[法] 弗朗索瓦丝·萨冈 / 童兰馨,小说,8.4,557,浙江人民出版社,2025-10,52.00元,"她是一个完全忠于自我的女人。
她什么也不做，谁也不爱。
幸福是她唯一认同的道义。
不欺骗自己是她唯一的信条。
玩得尽兴是她唯一要做的事。
她参加工作的意愿，...",https://book.douban.com/subject/36999812/,https://img1.doubanio.com/view/subject/s/public/s35247369.jpg,,
黑暗中我们能走多高,[美] 永松红杉,小说,7.6,124,孟心怡,重庆出版社,2025-10,《黑暗中我们能走多高》是一部深刻探讨人类在极端环境与情感困境中如何寻找意义、重建联结的文学力作。本书通过多个交织的故事线，展现了瘟疫、气候变化、科技伦理与家...,https://book.douban.com/subject/37437568/,https://img3.doubanio.com/view/subject/s/public/s35257752.jpg,,
瓦伦蒂诺,[意] 娜塔莉亚·金兹伯格 / 陈英,小说,8.1,473,上海译文出版社,2025-10-1,58.00元,"“成熟起来，停止逗猫”
如果说费兰特是朋友，那么金兹伯格就是导师。——卫报
一个全新的女性声音范本。
意大利国宝级作家。萨莉·鲁尼、扎迪·史密斯、德...",https://book.douban.com/subject/37445807/,https://img1.doubanio.com/view/subject/s/public/s35253420.jpg,,
